,page_number,word,organization
93525,308,year,Durham County
93526,308,school,Durham County
93527,308,pantries,Durham County
93528,308,designed,Durham County
93529,308,to,Durham County
93530,308,serve,Durham County
93531,308,middle,Durham County
93532,308,and,Durham County
93533,308,highschool,Durham County
93534,308,age,Durham County
93535,308,children,Durham County
93536,308,and,Durham County
93537,308,their,Durham County
93538,308,families,Durham County
93539,308,by,Durham County
93540,308,making,Durham County
93541,308,wholesome,Durham County
93542,308,food,Durham County
93543,308,easily,Durham County
93544,308,accessible,Durham County
93545,308,to,Durham County
93546,308,them,Durham County
93547,308,at,Durham County
93548,308,the,Durham County
93549,308,schools,Durham County
93550,308,where,Durham County
93551,308,they,Durham County
93552,308,already,Durham County
93553,308,spend,Durham County
93554,308,their,Durham County
93555,308,days,Durham County
93556,308,and,Durham County
93557,308,finally,Durham County
93558,308,and,Durham County
93559,308,nutrition,Durham County
93560,308,education,Durham County
93561,308,outcome,Durham County
93562,308,b,Durham County
93563,308,individuals,Durham County
93564,308,and,Durham County
93565,308,families,Durham County
93566,308,decrease,Durham County
93567,308,incidence,Durham County
93568,308,of,Durham County
93569,308,preventable,Durham County
93570,308,fy,Durham County
93571,308,fy,Durham County
93572,308,fy,Durham County
93573,308,disease,Durham County
93574,308,approved,Durham County
93575,308,requested,Durham County
93576,308,approved,Durham County
93577,308,funding,Durham County
93578,308,funding,Durham County
93579,308,funding,Durham County
93580,308,triangle,Durham County
93581,308,champions,Durham County
93582,308,track,Durham County
93583,308,club,Durham County
93584,308,our,Durham County
93585,308,program,Durham County
93586,308,educates,Durham County
93587,308,youth,Durham County
93588,308,and,Durham County
93589,308,families,Durham County
93590,308,in,Durham County
93591,308,order,Durham County
93592,308,to,Durham County
93593,308,decrease,Durham County
93594,308,incidents,Durham County
93595,308,of,Durham County
93596,308,preventable,Durham County
93597,308,disease,Durham County
93598,308,by,Durham County
93599,308,increasing,Durham County
93600,308,physical,Durham County
93601,308,activity,Durham County
93602,308,and,Durham County
93603,308,providing,Durham County
93604,308,knowledge,Durham County
93605,308,for,Durham County
93606,308,healthier,Durham County
93607,308,food,Durham County
93608,308,options,Durham County
93609,308,our,Durham County
93610,308,program,Durham County
93611,308,also,Durham County
93612,308,provides,Durham County
93613,308,weekly,Durham County
93614,308,nutrition,Durham County
93615,308,and,Durham County
93616,308,wellness,Durham County
93617,308,education,Durham County
93618,308,to,Durham County
93619,308,participants,Durham County
93620,308,and,Durham County
93621,308,their,Durham County
93622,308,families,Durham County
93623,308,throughout,Durham County
93624,308,the,Durham County
93625,308,year,Durham County
93626,308,we,Durham County
93627,308,visit,Durham County
93628,308,our,Durham County
93629,308,local,Durham County
93630,308,farmers,Durham County
93631,308,market,Durham County
93632,308,to,Durham County
93633,308,increase,Durham County
93634,308,access,Durham County
93635,308,to,Durham County
93636,308,healthy,Durham County
93637,308,foods,Durham County
93638,308,our,Durham County
93639,308,program,Durham County
93640,308,provides,Durham County
93641,308,group,Durham County
93642,308,exercise,Durham County
93643,308,activities,Durham County
93644,308,with,Durham County
93645,308,proper,Durham County
93646,308,training,Durham County
93647,308,as,Durham County
93648,308,well,Durham County
93649,308,as,Durham County
93650,308,opportunities,Durham County
93651,308,to,Durham County
93652,308,compete,Durham County
93653,308,and,Durham County
93654,308,gain,Durham County
93655,308,national,Durham County
93656,308,exposure,Durham County
93657,308,african,Durham County
93658,308,american,Durham County
93659,308,dance,Durham County
93660,308,ensemble,Durham County
93661,308,healthy,Durham County
93662,308,eating,Durham County
93663,308,classes,Durham County
93664,308,many,Durham County
93665,308,low,Durham County
93666,308,income,Durham County
93667,308,people,Durham County
93668,308,cannot,Durham County
93669,308,afford,Durham County
93670,308,organic,Durham County
93671,308,foods,Durham County
93672,308,quality,Durham County
93673,308,lessons,Durham County
93674,308,on,Durham County
93675,308,how,Durham County
93676,308,to,Durham County
93677,308,not,Durham County
93678,308,only,Durham County
93679,308,purchase,Durham County
93680,308,good,Durham County
93681,308,foods,Durham County
93682,308,but,Durham County
93683,308,prepare,Durham County
93684,308,the,Durham County
93685,308,foods,Durham County
93686,308,in,Durham County
93687,308,a,Durham County
93688,308,manner,Durham County
93689,308,consistent,Durham County
93690,308,with,Durham County
93691,308,sustaining,Durham County
93692,308,promoting,Durham County
93693,308,and,Durham County
93694,308,increasing,Durham County
93695,308,longevity,Durham County
93696,308,to,Durham County
93697,308,know,Durham County
93698,308,what,Durham County
93699,308,oils,Durham County
93700,308,not,Durham County
93701,308,to,Durham County
93702,308,use,Durham County
93703,308,when,Durham County
93704,308,cooking,Durham County
93705,308,what,Durham County
93706,308,vegetables,Durham County
93707,308,or,Durham County
93708,308,fruits,Durham County
93709,308,may,Durham County
93710,308,or,Durham County
93711,308,may,Durham County
93712,308,not,Durham County
93713,308,be,Durham County
93714,308,good,Durham County
93715,308,the,Durham County
93716,308,type,Durham County
93717,308,of,Durham County
93718,308,medication,Durham County
93719,308,they,Durham County
93720,308,are,Durham County
93721,308,on,Durham County
93722,308,how,Durham County
93723,308,to,Durham County
93724,308,prepare,Durham County
93725,308,such,Durham County
93726,308,foods,Durham County
93727,308,that,Durham County
93728,308,will,Durham County
93729,308,cause,Durham County
93730,308,energy,Durham County
93731,308,for,Durham County
93732,308,healthy,Durham County
93733,308,movement,Durham County
93734,308,which,Durham County
93735,308,is,Durham County
93736,308,pivotal,Durham County
93737,308,for,Durham County
93738,308,healthy,Durham County
93739,308,lifestyle,Durham County
93740,308,changes,Durham County
93741,309,fy,Durham County
93742,309,fy,Durham County
93743,309,fy,Durham County
93744,309,outcome,Durham County
93745,309,c,Durham County
93746,309,individuals,Durham County
93747,309,and,Durham County
93748,309,families,Durham County
93749,309,reduce,Durham County
93750,309,causes,Durham County
93751,309,of,Durham County
93752,309,poor,Durham County
93753,309,physical,Durham County
93754,309,and,Durham County
93755,309,approved,Durham County
93756,309,approved,Durham County
93757,309,requested,Durham County
93758,309,mental,Durham County
93759,309,health,Durham County
93760,309,funding,Durham County
93761,309,funding,Durham County
93762,309,funding,Durham County
93763,309,durham,Durham County
93764,309,crisis,Durham County
93765,309,response,Durham County
93766,309,center,Durham County
93767,309,dcrc,Durham County
93768,309,provides,Durham County
93769,309,a,Durham County
93770,309,comprehensive,Durham County
93771,309,range,Durham County
93772,309,of,Durham County
93773,309,services,Durham County
93774,309,to,Durham County
93775,309,victims,Durham County
93776,309,of,Durham County
93777,309,domestic,Durham County
93778,309,and,Durham County
93779,309,sexual,Durham County
93780,309,violence,Durham County
93781,309,including,Durham County
93782,309,crisis,Durham County
93783,309,intervention,Durham County
93784,309,such,Durham County
93785,309,as,Durham County
93786,309,hour,Durham County
93787,309,crisis,Durham County
93788,309,line,Durham County
93789,309,hospital,Durham County
93790,309,response,Durham County
93791,309,safety,Durham County
93792,309,planning,Durham County
93793,309,and,Durham County
93794,309,crisis,Durham County
93795,309,counseling,Durham County
93796,309,legal,Durham County
93797,309,advocacy,Durham County
93798,309,such,Durham County
93799,309,as,Durham County
93800,309,assistance,Durham County
93801,309,with,Durham County
93802,309,reporting,Durham County
93803,309,to,Durham County
93804,309,law,Durham County
93805,309,enforcement,Durham County
93806,309,assistance,Durham County
93807,309,in,Durham County
93808,309,filing,Durham County
93809,309,protective,Durham County
93810,309,orders,Durham County
93811,309,court,Durham County
93812,309,accompaniment,Durham County
93813,309,legal,Durham County
93814,309,representation,Durham County
93815,309,in,Durham County
93816,309,partnership,Durham County
93817,309,with,Durham County
93818,309,legal,Durham County
93819,309,aid,Durham County
93820,309,assistance,Durham County
93821,309,and,Durham County
93822,309,support,Durham County
93823,309,throughout,Durham County
93824,309,the,Durham County
93825,309,criminal,Durham County
93826,309,justice,Durham County
93827,309,process,Durham County
93828,309,residential,Durham County
93829,309,services,Durham County
93830,309,including,Durham County
93831,309,emergency,Durham County
93832,309,shelter,Durham County
93833,309,case,Durham County
93834,309,management,Durham County
93835,309,and,Durham County
93836,309,support,Durham County
93837,309,with,Durham County
93838,309,basic,Durham County
93839,309,needs,Durham County
93840,309,a,Durham County
93841,309,helping,Durham County
93842,309,hand,Durham County
93843,309,a,Durham County
93844,309,helping,Durham County
93845,309,hand,Durham County
93846,309,provides,Durham County
93847,309,essential,Durham County
93848,309,services,Durham County
93849,309,to,Durham County
93850,309,low,Durham County
93851,309,income,Durham County
93852,309,seniors,Durham County
93853,309,that,Durham County
93854,309,include,Durham County
93855,309,escorted,Durham County
93856,309,medical,Durham County
93857,309,transportation,Durham County
93858,309,ahhs,Durham County
93859,309,escorted,Durham County
93860,309,doorthroughdoor,Durham County
93861,309,transportation,Durham County
93862,309,is,Durham County
93863,309,critical,Durham County
93864,309,to,Durham County
93865,309,ensuring,Durham County
93866,309,physically,Durham County
93867,309,disabled,Durham County
93868,309,or,Durham County
93869,309,cognitivelyimpaired,Durham County
93870,309,seniors,Durham County
93871,309,are,Durham County
93872,309,able,Durham County
93873,309,to,Durham County
93874,309,travel,Durham County
93875,309,safely,Durham County
93876,309,inhome,Durham County
93877,309,assistance,Durham County
93878,309,the,Durham County
93879,309,natural,Durham County
93880,309,aging,Durham County
93881,309,process,Durham County
93882,309,often,Durham County
93883,309,brings,Durham County
93884,309,about,Durham County
93885,309,physical,Durham County
93886,309,and,Durham County
93887,309,cognitive,Durham County
93888,309,limitations,Durham County
93889,309,that,Durham County
93890,309,require,Durham County
93891,309,assistance,Durham County
93892,309,in,Durham County
93893,309,the,Durham County
93894,309,home,Durham County
93895,309,socialization,Durham County
93896,309,social,Durham County
93897,309,isolation,Durham County
93898,309,among,Durham County
93899,309,the,Durham County
93900,309,elderly,Durham County
93901,309,is,Durham County
93902,309,an,Durham County
93903,309,often,Durham County
93904,309,overlooked,Durham County
93905,309,threat,Durham County
93906,309,to,Durham County
93907,309,the,Durham County
93908,309,health,Durham County
93909,309,and,Durham County
93910,309,quality,Durham County
93911,309,of,Durham County
93912,309,life,Durham County
93913,309,of,Durham County
93914,309,our,Durham County
93915,309,communitys,Durham County
93916,309,older,Durham County
93917,309,adults,Durham County
93918,309,durham,Durham County
93919,309,striders,Durham County
93920,309,youth,Durham County
93921,309,association,Durham County
93922,309,the,Durham County
93923,309,durham,Durham County
93924,309,striders,Durham County
93925,309,program,Durham County
93926,309,has,Durham County
93927,309,three,Durham County
93928,309,major,Durham County
93929,309,priorities,Durham County
93930,309,improving,Durham County
93931,309,and,Durham County
93932,309,enhancing,Durham County
93933,309,the,Durham County
93934,309,health,Durham County
93935,309,status,Durham County
93936,309,of,Durham County
93937,309,children,Durham County
93938,309,to,Durham County
93939,309,support,Durham County
93940,309,healthy,Durham County
93941,309,lifestyles,Durham County
93942,309,and,Durham County
93943,309,creating,Durham County
93944,309,healthy,Durham County
93945,309,outcomes,Durham County
93946,309,from,Durham County
93947,309,which,Durham County
93948,309,academic,Durham County
93949,309,social,Durham County
93950,309,and,Durham County
93951,309,vocational,Durham County
93952,309,goals,Durham County
93953,309,can,Durham County
93954,309,be,Durham County
93955,309,achieved,Durham County
93956,309,these,Durham County
93957,309,are,Durham County
93958,309,integrated,Durham County
93959,309,into,Durham County
93960,309,a,Durham County
93961,309,program,Durham County
93962,309,of,Durham County
93963,309,physical,Durham County
93964,309,fitness,Durham County
93965,309,dietary,Durham County
93966,309,education,Durham County
93967,309,and,Durham County
93968,309,habits,Durham County
93969,309,adjustments,Durham County
93970,309,and,Durham County
93971,309,development,Durham County
93972,309,of,Durham County
93973,309,healthy,Durham County
93974,309,attitudes,Durham County
93975,309,toward,Durham County
93976,309,overall,Durham County
93977,309,fitness,Durham County
93978,309,and,Durham County
93979,309,part,Durham County
93980,309,of,Durham County
93981,309,their,Durham County
93982,309,over,Durham County
93983,309,development,Durham County
93984,309,thus,Durham County
93985,309,enhancing,Durham County
93986,309,selfimage,Durham County
93987,309,and,Durham County
93988,309,selfconfidence,Durham County
93989,309,center,Durham County
93990,309,for,Durham County
93991,309,child,Durham County
93992,309,family,Durham County
93993,309,healthy,Durham County
93994,309,families,Durham County
93995,309,durham,Durham County
93996,309,utilizes,Durham County
93997,309,two,Durham County
93998,309,core,Durham County
93999,309,evidencebased,Durham County
94000,309,services,Durham County
94001,309,provided,Durham County
94002,309,in,Durham County
94003,309,both,Durham County
94004,309,english,Durham County
94005,309,and,Durham County
94006,309,spanish,Durham County
94007,309,designed,Durham County
94008,309,to,Durham County
94009,309,address,Durham County
94010,309,the,Durham County
94011,309,needs,Durham County
94012,309,of,Durham County
94013,309,the,Durham County
94014,309,proposed,Durham County
94015,309,target,Durham County
94016,309,population,Durham County
94017,309,the,Durham County
94018,309,traditional,Durham County
94019,309,healthy,Durham County
94020,309,families,Durham County
94021,309,service,Durham County
94022,309,using,Durham County
94023,309,the,Durham County
94024,309,parents,Durham County
94025,309,as,Durham County
94026,309,teachers,Durham County
94027,309,curriculum,Durham County
94028,309,and,Durham County
94029,309,the,Durham County
94030,309,child,Durham County
94031,309,parent,Durham County
94032,309,psychotherapy,Durham County
94033,309,cpp,Durham County
94034,309,service,Durham County
94035,309,for,Durham County
94036,309,traditional,Durham County
94037,309,healthy,Durham County
94038,309,families,Durham County
94039,309,weekly,Durham County
94040,309,or,Durham County
94041,309,biweekly,Durham County
94042,309,home,Durham County
94043,309,visits,Durham County
94044,309,begin,Durham County
94045,309,during,Durham County
94046,309,pregnancy,Durham County
94047,309,or,Durham County
94048,309,in,Durham County
94049,309,the,Durham County
94050,309,first,Durham County
94051,309,three,Durham County
94052,309,months,Durham County
94053,309,of,Durham County
94054,309,life,Durham County
94055,309,and,Durham County
94056,309,continue,Durham County
94057,309,up,Durham County
94058,309,to,Durham County
94059,309,three,Durham County
94060,309,years,Durham County
94061,309,the,Durham County
94062,309,curriculum,Durham County
94063,309,addresses,Durham County
94064,309,attachment,Durham County
94065,309,child,Durham County
94066,309,development,Durham County
94067,309,early,Durham County
94068,309,literacy,Durham County
94069,309,health,Durham County
94070,309,and,Durham County
94071,309,safety,Durham County
94072,309,playworks,Durham County
94073,309,education,Durham County
94074,309,energized,Durham County
94075,309,the,Durham County
94076,309,playworks,Durham County
94077,309,junior,Durham County
94078,309,coach,Durham County
94079,309,corps,Durham County
94080,309,program,Durham County
94081,309,provides,Durham County
94082,309,a,Durham County
94083,309,parttime,Durham County
94084,309,americorps,Durham County
94085,309,member,Durham County
94086,309,to,Durham County
94087,309,lowincome,Durham County
94088,309,elementary,Durham County
94089,309,schools,Durham County
94090,309,to,Durham County
94091,309,create,Durham County
94092,309,an,Durham County
94093,309,inclusive,Durham County
94094,309,environment,Durham County
94095,309,where,Durham County
94096,309,all,Durham County
94097,309,students,Durham County
94098,309,are,Durham County
94099,309,physically,Durham County
94100,309,active,Durham County
94101,309,feel,Durham County
94102,309,safe,Durham County
94103,309,and,Durham County
94104,309,engaged,Durham County
94105,309,these,Durham County
94106,309,objectives,Durham County
94107,309,are,Durham County
94108,309,achieved,Durham County
94109,309,through,Durham County
94110,309,supported,Durham County
94111,309,play,Durham County
94112,309,at,Durham County
94113,309,recess,Durham County
94114,309,and,Durham County
94115,309,through,Durham County
94116,309,the,Durham County
94117,309,junior,Durham County
94118,309,coach,Durham County
94119,309,leadership,Durham County
94120,309,program,Durham County
94121,309,for,Durham County
94122,309,th,Durham County
94123,309,and,Durham County
94124,309,th,Durham County
94125,309,grade,Durham County
94126,309,students,Durham County
94127,309,playworks,Durham County
94128,309,is,Durham County
94129,309,the,Durham County
94130,309,leading,Durham County
94131,309,national,Durham County
94132,309,organization,Durham County
94133,309,delivering,Durham County
94134,309,and,Durham County
94135,309,teaching,Durham County
94136,309,play,Durham County
94137,309,in,Durham County
94138,309,elementary,Durham County
94139,309,schools,Durham County
94140,309,we,Durham County
94141,309,use,Durham County
94142,309,play,Durham County
94143,309,to,Durham County
94144,309,establish,Durham County
94145,309,new,Durham County
94146,309,norms,Durham County
94147,309,for,Durham County
94148,309,respectful,Durham County
94149,309,social,Durham County
94150,309,behavior,Durham County
94151,309,and,Durham County
94152,309,increased,Durham County
94153,309,activity,Durham County
94154,310,fy,Durham County
94155,310,fy,Durham County
94156,310,fy,Durham County
94157,310,outcome,Durham County
94158,310,c,Durham County
94159,310,individuals,Durham County
94160,310,and,Durham County
94161,310,families,Durham County
94162,310,reduce,Durham County
94163,310,causes,Durham County
94164,310,of,Durham County
94165,310,poor,Durham County
94166,310,physical,Durham County
94167,310,and,Durham County
94168,310,approved,Durham County
94169,310,approved,Durham County
94170,310,requested,Durham County
94171,310,mental,Durham County
94172,310,health,Durham County
94173,310,funding,Durham County
94174,310,funding,Durham County
94175,310,funding,Durham County
94176,310,reality,Durham County
94177,310,ministries,Durham County
94178,310,reality,Durham County
94179,310,ministries,Durham County
94180,310,is,Durham County
94181,310,requesting,Durham County
94182,310,funding,Durham County
94183,310,from,Durham County
94184,310,durham,Durham County
94185,310,county,Durham County
94186,310,for,Durham County
94187,310,our,Durham County
94188,310,two,Durham County
94189,310,primary,Durham County
94190,310,programs,Durham County
94191,310,daytime,Durham County
94192,310,and,Durham County
94193,310,the,Durham County
94194,310,gathering,Durham County
94195,310,both,Durham County
94196,310,create,Durham County
94197,310,opportunities,Durham County
94198,310,for,Durham County
94199,310,friendship,Durham County
94200,310,meaningful,Durham County
94201,310,activities,Durham County
94202,310,and,Durham County
94203,310,build,Durham County
94204,310,community,Durham County
94205,310,between,Durham County
94206,310,people,Durham County
94207,310,with,Durham County
94208,310,and,Durham County
94209,310,without,Durham County
94210,310,development,Durham County
94211,310,disabilities,Durham County
94212,310,daytime,Durham County
94213,310,is,Durham County
94214,310,our,Durham County
94215,310,weekday,Durham County
94216,310,program,Durham County
94217,310,with,Durham County
94218,310,activities,Durham County
94219,310,centered,Durham County
94220,310,on,Durham County
94221,310,community,Durham County
94222,310,and,Durham County
94223,310,personal,Durham County
94224,310,growth,Durham County
94225,310,including,Durham County
94226,310,meals,Durham County
94227,310,exercise,Durham County
94228,310,field,Durham County
94229,310,trips,Durham County
94230,310,crafts,Durham County
94231,310,and,Durham County
94232,310,life,Durham County
94233,310,skills,Durham County
94234,310,projects,Durham County
94235,310,the,Durham County
94236,310,gathering,Durham County
94237,310,is,Durham County
94238,310,an,Durham County
94239,310,evening,Durham County
94240,310,program,Durham County
94241,310,featuring,Durham County
94242,310,shared,Durham County
94243,310,meals,Durham County
94244,310,fellowship,Durham County
94245,310,singing,Durham County
94246,310,and,Durham County
94247,310,games,Durham County
94248,310,diaper,Durham County
94249,310,bank,Durham County
94250,310,of,Durham County
94251,310,north,Durham County
94252,310,carolina,Durham County
94253,310,diaper,Durham County
94254,310,bank,Durham County
94255,310,of,Durham County
94256,310,north,Durham County
94257,310,carolina,Durham County
94258,310,dbnc,Durham County
94259,310,distributes,Durham County
94260,310,diapers,Durham County
94261,310,to,Durham County
94262,310,families,Durham County
94263,310,in,Durham County
94264,310,need,Durham County
94265,310,through,Durham County
94266,310,established,Durham County
94267,310,partnerships,Durham County
94268,310,with,Durham County
94269,310,durhambased,Durham County
94270,310,community,Durham County
94271,310,organizations,Durham County
94272,310,including,Durham County
94273,310,urban,Durham County
94274,310,ministries,Durham County
94275,310,durham,Durham County
94276,310,healthy,Durham County
94277,310,families,Durham County
94278,310,durham,Durham County
94279,310,durham,Durham County
94280,310,connects,Durham County
94281,310,duke,Durham County
94282,310,family,Durham County
94283,310,care,Durham County
94284,310,program,Durham County
94285,310,duke,Durham County
94286,310,outpatient,Durham County
94287,310,clinic,Durham County
94288,310,durham,Durham County
94289,310,county,Durham County
94290,310,department,Durham County
94291,310,of,Durham County
94292,310,public,Durham County
94293,310,health,Durham County
94294,310,durham,Durham County
94295,310,early,Durham County
94296,310,head,Durham County
94297,310,start,Durham County
94298,310,durham,Durham County
94299,310,first,Durham County
94300,310,in,Durham County
94301,310,families,Durham County
94302,310,east,Durham County
94303,310,durham,Durham County
94304,310,childrens,Durham County
94305,310,initiative,Durham County
94306,310,real,Durham County
94307,310,durham,Durham County
94308,310,end,Durham County
94309,310,poverty,Durham County
94310,310,durham,Durham County
94311,310,families,Durham County
94312,310,moving,Durham County
94313,310,forward,Durham County
94314,310,church,Durham County
94315,310,world,Durham County
94316,310,service,Durham County
94317,310,and,Durham County
94318,310,welcome,Durham County
94319,310,baby,Durham County
94320,310,food,Durham County
94321,310,bank,Durham County
94322,310,of,Durham County
94323,310,central,Durham County
94324,310,eastern,Durham County
94325,310,north,Durham County
94326,310,carolina,Durham County
94327,310,working,Durham County
94328,310,through,Durham County
94329,310,our,Durham County
94330,310,durham,Durham County
94331,310,branch,Durham County
94332,310,distribution,Durham County
94333,310,center,Durham County
94334,310,fbcenc,Durham County
94335,310,distributes,Durham County
94336,310,nourishing,Durham County
94337,310,food,Durham County
94338,310,to,Durham County
94339,310,communitybased,Durham County
94340,310,nonprofit,Durham County
94341,310,partners,Durham County
94342,310,such,Durham County
94343,310,as,Durham County
94344,310,food,Durham County
94345,310,pantries,Durham County
94346,310,soup,Durham County
94347,310,kitchens,Durham County
94348,310,shelters,Durham County
94349,310,meal,Durham County
94350,310,programs,Durham County
94351,310,for,Durham County
94352,310,seniors,Durham County
94353,310,and,Durham County
94354,310,low,Durham County
94355,310,income,Durham County
94356,310,child,Durham County
94357,310,care,Durham County
94358,310,centers,Durham County
94359,310,using,Durham County
94360,310,our,Durham County
94361,310,relationships,Durham County
94362,310,with,Durham County
94363,310,local,Durham County
94364,310,state,Durham County
94365,310,and,Durham County
94366,310,national,Durham County
94367,310,farmers,Durham County
94368,310,food,Durham County
94369,310,distributors,Durham County
94370,310,and,Durham County
94371,310,retail,Durham County
94372,310,grocers,Durham County
94373,310,to,Durham County
94374,310,obtain,Durham County
94375,310,donated,Durham County
94376,310,food,Durham County
94377,310,last,Durham County
94378,310,year,Durham County
94379,310,fbcenc,Durham County
94380,310,distributed,Durham County
94381,310,over,Durham County
94382,310,million,Durham County
94383,310,pounds,Durham County
94384,310,of,Durham County
94385,310,nutritious,Durham County
94386,310,foodequivalent,Durham County
94387,310,to,Durham County
94388,310,million,Durham County
94389,310,mealsreaching,Durham County
94390,310,individuals,Durham County
94391,310,and,Durham County
94392,310,families,Durham County
94393,310,struggling,Durham County
94394,310,with,Durham County
94395,310,food,Durham County
94396,310,insecurity,Durham County
94397,310,in,Durham County
94398,310,durham,Durham County
94399,310,county,Durham County
94400,310,bridge,Durham County
94401,310,ii,Durham County
94402,310,sports,Durham County
94403,310,adapted,Durham County
94404,310,sports,Durham County
94405,310,is,Durham County
94406,310,an,Durham County
94407,310,opportunity,Durham County
94408,310,to,Durham County
94409,310,establish,Durham County
94410,310,the,Durham County
94411,310,mental,Durham County
94412,310,and,Durham County
94413,310,physical,Durham County
94414,310,strength,Durham County
94415,310,of,Durham County
94416,310,individuals,Durham County
94417,310,with,Durham County
94418,310,disabilities,Durham County
94419,310,in,Durham County
94420,310,an,Durham County
94421,310,accessible,Durham County
94422,310,safe,Durham County
94423,310,environment,Durham County
94424,310,this,Durham County
94425,310,population,Durham County
94426,310,is,Durham County
94427,310,oftentimes,Durham County
94428,310,missed,Durham County
94429,310,leading,Durham County
94430,310,to,Durham County
94431,310,a,Durham County
94432,310,lack,Durham County
94433,310,of,Durham County
94434,310,physical,Durham County
94435,310,and,Durham County
94436,310,mental,Durham County
94437,310,development,Durham County
94438,310,through,Durham County
94439,310,organized,Durham County
94440,310,sport,Durham County
94441,310,and,Durham County
94442,310,recreation,Durham County
94443,310,athletes,Durham County
94444,310,of,Durham County
94445,310,all,Durham County
94446,310,ages,Durham County
94447,310,learn,Durham County
94448,310,life,Durham County
94449,310,skills,Durham County
94450,310,such,Durham County
94451,310,as,Durham County
94452,310,independence,Durham County
94453,310,teamwork,Durham County
94454,310,accountability,Durham County
94455,310,and,Durham County
94456,310,responsibility,Durham County
94457,310,by,Durham County
94458,310,competing,Durham County
94459,310,in,Durham County
94460,310,biis,Durham County
94461,310,programs,Durham County
94462,310,and,Durham County
94463,310,engaging,Durham County
94464,310,with,Durham County
94465,310,peers,Durham County
94466,310,on,Durham County
94467,310,an,Durham County
94468,310,equal,Durham County
94469,310,playing,Durham County
94470,310,field,Durham County
94471,310,athletes,Durham County
94472,310,confidence,Durham County
94473,310,and,Durham County
94474,310,self,Durham County
94475,310,esteem,Durham County
94476,310,increases,Durham County
94477,310,helping,Durham County
94478,310,them,Durham County
94479,310,to,Durham County
94480,310,understand,Durham County
94481,310,their,Durham County
94482,310,purpose,Durham County
94483,310,and,Durham County
94484,310,worth,Durham County
94485,310,believers,Durham County
94486,310,united,Durham County
94487,310,for,Durham County
94488,310,progress,Durham County
94489,310,community,Durham County
94490,310,members,Durham County
94491,310,will,Durham County
94492,310,be,Durham County
94493,310,served,Durham County
94494,310,nutritious,Durham County
94495,310,meals,Durham County
94496,310,at,Durham County
94497,310,least,Durham County
94498,310,once,Durham County
94499,310,a,Durham County
94500,310,day,Durham County
94501,310,through,Durham County
94502,310,a,Durham County
94503,310,community,Durham County
94504,310,kitchen,Durham County
94505,310,setting,Durham County
94506,310,while,Durham County
94507,310,there,Durham County
94508,310,they,Durham County
94509,310,will,Durham County
94510,310,have,Durham County
94511,310,the,Durham County
94512,310,opportunity,Durham County
94513,310,to,Durham County
94514,310,engage,Durham County
94515,310,with,Durham County
94516,310,at,Durham County
94517,310,least,Durham County
94518,310,one,Durham County
94519,310,social,Durham County
94520,310,service,Durham County
94521,310,organization,Durham County
94522,310,which,Durham County
94523,310,can,Durham County
94524,310,introduce,Durham County
94525,310,and,Durham County
94526,310,enroll,Durham County
94527,310,them,Durham County
94528,310,in,Durham County
94529,310,services,Durham County
94530,310,that,Durham County
94531,310,address,Durham County
94532,310,the,Durham County
94533,310,reasons,Durham County
94534,310,they,Durham County
94535,310,are,Durham County
94536,310,food,Durham County
94537,310,insecure,Durham County
94538,310,ie,Durham County
94539,310,physical,Durham County
94540,310,and,Durham County
94541,310,mental,Durham County
94542,310,health,Durham County
94543,310,issues,Durham County
94544,310,access,Durham County
94545,310,to,Durham County
94546,310,jobs,Durham County
94547,310,andor,Durham County
94548,310,employable,Durham County
94549,310,skills,Durham County
94550,310,and,Durham County
94551,310,lack,Durham County
94552,310,of,Durham County
94553,310,stable,Durham County
94554,310,housing,Durham County
94555,310,recipients,Durham County
94556,310,of,Durham County
94557,310,the,Durham County
94558,310,daily,Durham County
94559,310,community,Durham County
94560,310,kitchen,Durham County
94561,310,will,Durham County
94562,310,be,Durham County
94563,310,recruited,Durham County
94564,310,as,Durham County
94565,310,volunteers,Durham County
94566,310,and,Durham County
94567,310,encouraged,Durham County
94568,310,to,Durham County
94569,310,develop,Durham County
94570,310,employable,Durham County
94571,310,skills,Durham County
94572,311,goal,Durham County
94573,311,target,Durham County
94574,311,area,Durham County
94575,311,improve,Durham County
94576,311,life,Durham County
94577,311,outcomes,Durham County
94578,311,for,Durham County
94579,311,people,Durham County
94580,311,involved,Durham County
94581,311,in,Durham County
94582,311,the,Durham County
94583,311,criminal,Durham County
94584,311,justice,Durham County
94585,311,system,Durham County
94586,311,fy,Durham County
94587,311,fy,Durham County
94588,311,fy,Durham County
94589,311,outcome,Durham County
94590,311,b,Durham County
94591,311,individuals,Durham County
94592,311,are,Durham County
94593,311,provided,Durham County
94594,311,effective,Durham County
94595,311,diversion,Durham County
94596,311,services,Durham County
94597,311,approved,Durham County
94598,311,requested,Durham County
94599,311,approved,Durham County
94600,311,funding,Durham County
94601,311,funding,Durham County
94602,311,funding,Durham County
94603,311,durham,Durham County
94604,311,county,Durham County
94605,311,teen,Durham County
94606,311,court,Durham County
94607,311,restitution,Durham County
94608,311,program,Durham County
94609,311,teen,Durham County
94610,311,court,Durham County
94611,311,is,Durham County
94612,311,an,Durham County
94613,311,alternative,Durham County
94614,311,court,Durham County
94615,311,for,Durham County
94616,311,youth,Durham County
94617,311,who,Durham County
