"","page_number","word","sent_count","sentiment","category"
"102",154,"Pay",8,"Anticipation","Emotion"
"103",154,"Pay",8,"Joy","Emotion"
"104",154,"Pay",8,"Positive","Sentiment"
"105",154,"Pay",8,"Trust","Emotion"
"106",172,"Fully",8,"Positive","Sentiment"
"107",172,"Fully",8,"Trust","Emotion"
"108",178,"Plan",8,"Anticipation","Emotion"
"109",181,"Fire",8,"Fear","Emotion"
"110",194,"Plan",8,"Anticipation","Emotion"
"111",10,"Tax",7,"Negative","Sentiment"
"112",10,"Tax",7,"Sadness","Emotion"
"113",13,"Increase",7,"Positive","Sentiment"
"114",18,"Increase",7,"Positive","Sentiment"
"115",22,"Police",7,"Fear","Emotion"
"116",22,"Police",7,"Positive","Sentiment"
"117",22,"Maintenance",7,"Trust","Emotion"
"118",22,"Police",7,"Trust","Emotion"
"119",24,"Budget",7,"Trust","Emotion"
"120",27,"Increase",7,"Positive","Sentiment"
"121",31,"Airport",7,"Anticipation","Emotion"
"122",32,"Storm",7,"Anger","Emotion"
"123",32,"Storm",7,"Negative","Sentiment"
"124",36,"Increase",7,"Positive","Sentiment"
"125",54,"Plan",7,"Anticipation","Emotion"
"126",56,"Small",7,"Negative","Sentiment"
"127",60,"Police",7,"Fear","Emotion"
"128",60,"Police",7,"Positive","Sentiment"
"129",60,"Police",7,"Trust","Emotion"
"130",63,"Emergency",7,"Fear","Emotion"
"131",63,"Emergency",7,"Negative","Sentiment"
"132",63,"Emergency",7,"Sadness","Emotion"
"133",63,"Emergency",7,"Surprise","Emotion"
"134",66,"Waste",7,"Disgust","Emotion"
"135",66,"Waste",7,"Negative","Sentiment"
"136",99,"Management",7,"Positive","Sentiment"
"137",99,"Management",7,"Trust","Emotion"
"138",101,"Management",7,"Positive","Sentiment"
"139",101,"Management",7,"Trust","Emotion"
"140",106,"County",7,"Trust","Emotion"
"141",113,"Tax",7,"Negative","Sentiment"
"142",113,"Tax",7,"Sadness","Emotion"
"143",148,"General",7,"Positive","Sentiment"
"144",148,"General",7,"Trust","Emotion"
"145",150,"Sewer",7,"Disgust","Emotion"
"146",151,"Plan",7,"Anticipation","Emotion"
"147",155,"Tax",7,"Negative","Sentiment"
